Day,Month,Year,Hour,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
5,21,2004,22,1274.0,1094.0,771.0,126.0,1682.0,1231.0,20.5,35.9,0.8565
5,21,2004,23,1321.0,1144.0,732.0,127.0,1745.0,1243.0,19.8,37.2,0.8509
5,22,2004,0,1424.0,1240.0,662.0,126.0,1841.0,1427.0,19.1,41.9,0.9158
5,22,2004,1,1357.0,1178.0,674.0,124.0,1782.0,1454.0,17.8,46.1,0.9344
5,22,2004,2,1123.0,966.0,770.0,93.0,1594.0,1183.0,17.6,47.6,0.9465
5,22,2004,4,951.0,713.0,994.0,58.0,1385.0,821.0,16.9,49.8,0.9544
5,22,2004,5,941.0,687.0,1024.0,59.0,1374.0,777.0,15.8,53.8,0.9615
5,22,2004,6,986.0,745.0,959.0,66.0,1426.0,888.0,16.5,53.5,0.9928
5,22,2004,7,1153.0,947.0,795.0,80.0,1643.0,1076.0,17.2,52.9,1.0276
5,22,2004,8,1323.0,1137.0,696.0,94.0,1846.0,1285.0,19.3,48.3,1.0723
5,22,2004,9,1315.0,1040.0,743.0,102.0,1740.0,1315.0,20.6,47.1,1.1287
5,22,2004,10,1303.0,1015.0,777.0,96.0,1731.0,1250.0,23.7,40.0,1.153
5,22,2004,11,1238.0,1037.0,813.0,91.0,1698.0,978.0,25.6,32.5,1.053
5,22,2004,12,1259.0,1080.0,772.0,104.0,1736.0,1072.0,27.2,28.1,0.9989
5,22,2004,13,1246.0,1070.0,770.0,84.0,1747.0,1064.0,27.9,28.1,1.0394
5,22,2004,14,1154.0,912.0,872.0,76.0,1605.0,825.0,28.3,27.8,1.0539
5,22,2004,15,1237.0,997.0,800.0,87.0,1688.0,924.0,29.2,27.0,1.081
5,22,2004,16,1315.0,1041.0,773.0,101.0,1767.0,966.0,28.9,29.3,1.1503
5,22,2004,17,1466.0,1174.0,680.0,115.0,1965.0,1302.0,25.4,39.8,1.2771
5,22,2004,18,1409.0,1113.0,710.0,110.0,1850.0,1256.0,25.2,40.1,1.2642
5,22,2004,19,1366.0,1171.0,693.0,103.0,1933.0,1068.0,24.5,39.4,1.1963
5,22,2004,20,1241.0,1011.0,781.0,90.0,1748.0,1070.0,22.3,45.4,1.2088
5,22,2004,21,1123.0,832.0,930.0,68.0,1565.0,792.0,21.2,48.3,1.2034
5,22,2004,22,1321.0,1075.0,757.0,85.0,1891.0,1017.0,20.6,50.5,1.2082
5,22,2004,23,1397.0,1159.0,681.0,100.0,1949.0,1207.0,20.2,52.9,1.234
5,23,2004,0,1507.0,1311.0,608.0,114.0,2107.0,1499.0,19.8,54.5,1.2488
5,23,2004,1,1405.0,1177.0,660.0,108.0,1931.0,1474.0,19.5,56.2,1.2624
5,23,2004,2,1192.0,994.0,759.0,78.0,1780.0,1163.0,19.0,58.0,1.2581
5,23,2004,4,973.0,761.0,954.0,55.0,1501.0,815.0,18.0,57.6,1.1788
5,23,2004,5,864.0,591.0,1247.0,37.0,1374.0,507.0,17.7,56.0,1.1215
5,23,2004,6,886.0,598.0,1257.0,53.0,1374.0,506.0,17.9,52.4,1.0655
5,23,2004,7,988.0,713.0,1092.0,79.0,1455.0,716.0,18.9,49.3,1.0668
5,23,2004,8,1008.0,729.0,1034.0,65.0,1490.0,795.0,20.0,48.6,1.1199
5,23,2004,9,976.0,698.0,1156.0,64.0,1393.0,594.0,20.6,41.2,0.9841
5,23,2004,10,978.0,718.0,1137.0,66.0,1392.0,565.0,23.6,34.0,0.9749
5,23,2004,11,987.0,740.0,1105.0,53.0,1407.0,523.0,26.7,28.1,0.9688
5,23,2004,12,1030.0,778.0,1071.0,69.0,1452.0,591.0,26.8,28.1,0.9785
5,23,2004,13,955.0,723.0,1129.0,57.0,1393.0,559.0,27.7,25.8,0.9467
5,23,2004,14,924.0,673.0,1247.0,36.0,1346.0,430.0,28.8,22.7,0.8864
5,23,2004,15,1005.0,758.0,1091.0,57.0,1434.0,522.0,26.8,27.3,0.9462
5,23,2004,16,1059.0,816.0,1023.0,73.0,1468.0,641.0,25.9,28.7,0.9423
5,23,2004,17,1079.0,851.0,991.0,81.0,1490.0,738.0,25.8,27.7,0.9076
5,23,2004,18,1070.0,850.0,997.0,91.0,1502.0,778.0,24.8,29.5,0.9077
5,23,2004,19,1085.0,805.0,972.0,65.0,1528.0,718.0,25.3,36.3,1.1513
5,23,2004,20,1066.0,787.0,986.0,56.0,1552.0,689.0,23.9,40.4,1.1787
5,23,2004,21,1094.0,815.0,934.0,69.0,1563.0,852.0,21.4,46.6,1.1764
5,23,2004,22,1110.0,814.0,948.0,73.0,1571.0,854.0,20.5,49.3,1.173
5,23,2004,23,968.0,719.0,1081.0,76.0,1388.0,664.0,19.2,42.3,0.9339
5,24,2004,0,906.0,714.0,1163.0,67.0,1351.0,544.0,19.2,37.9,0.8352
5,24,2004,1,849.0,615.0,1285.0,44.0,1276.0,461.0,17.2,43.1,0.8394
5,24,2004,2,774.0,500.0,1536.0,21.0,1169.0,352.0,15.8,45.2,0.8052
5,24,2004,4,753.0,437.0,1904.0,19.0,1110.0,301.0,16.3,41.0,0.7513
5,24,2004,5,749.0,466.0,1803.0,29.0,1089.0,307.0,16.1,36.5,0.664
5,24,2004,6,864.0,642.0,1288.0,69.0,1255.0,441.0,16.5,36.2,0.6752
5,24,2004,7,1002.0,893.0,1010.0,111.0,1394.0,775.0,17.5,30.9,0.6111
5,24,2004,8,970.0,966.0,944.0,81.0,1379.0,907.0,18.4,24.0,0.5046
5,24,2004,9,898.0,853.0,1066.0,56.0,1271.0,763.0,19.2,23.8,0.5235
5,24,2004,10,847.0,800.0,1155.0,90.0,1179.0,649.0,21.7,18.1,0.4642
5,24,2004,11,847.0,788.0,1203.0,85.0,1162.0,598.0,22.3,17.0,0.4513
5,24,2004,12,871.0,848.0,1139.0,83.0,1208.0,579.0,22.8,16.1,0.4404
5,24,2004,13,869.0,866.0,1107.0,85.0,1212.0,596.0,23.8,14.5,0.4222
5,24,2004,14,875.0,854.0,1160.0,85.0,1200.0,595.0,25.1,13.1,0.4129
5,24,2004,15,895.0,878.0,1122.0,81.0,1238.0,607.0,25.8,12.9,0.4219
5,24,2004,16,926.0,885.0,1101.0,92.0,1259.0,662.0,25.5,14.0,0.4495
5,24,2004,17,996.0,1048.0,959.0,108.0,1397.0,822.0,24.5,15.4,0.4663
5,24,2004,18,997.0,1100.0,896.0,106.0,1392.0,987.0,22.6,17.2,0.4656
5,24,2004,19,1006.0,1048.0,925.0,114.0,1416.0,966.0,21.2,18.9,0.471
5,24,2004,20,895.0,845.0,1072.0,96.0,1241.0,763.0,19.1,22.8,0.501
5,24,2004,21,862.0,751.0,1154.0,77.0,1213.0,617.0,18.4,24.6,0.5169
5,24,2004,22,858.0,756.0,1159.0,73.0,1209.0,564.0,17.3,25.6,0.5032
5,24,2004,23,853.0,762.0,1134.0,86.0,1184.0,646.0,16.5,24.9,0.4642
5,25,2004,0,859.0,727.0,1120.0,84.0,1187.0,753.0,16.7,28.3,0.5316
5,25,2004,1,837.0,634.0,1200.0,56.0,1150.0,669.0,15.5,32.2,0.5641
5,25,2004,2,746.0,493.0,1522.0,31.0,1063.0,435.0,17.5,29.1,0.5773
5,25,2004,4,742.0,489.0,1559.0,30.0,1048.0,403.0,14.0,33.7,0.5355
5,25,2004,5,774.0,560.0,1386.0,51.0,1107.0,532.0,11.6,40.0,0.5462
5,25,2004,6,798.0,630.0,1291.0,45.0,1125.0,536.0,13.4,34.5,0.5272
5,25,2004,7,1002.0,932.0,949.0,82.0,1405.0,917.0,15.2,31.0,0.5329
5,25,2004,8,1210.0,1356.0,657.0,100.0,1786.0,1481.0,16.3,27.5,0.5066
5,25,2004,9,1058.0,1158.0,820.0,91.0,1459.0,1187.0,19.2,20.0,0.439
5,25,2004,10,1106.0,1118.0,885.0,130.0,1451.0,1220.0,24.9,13.0,0.4038
5,25,2004,11,1153.0,1253.0,815.0,155.0,1541.0,1381.0,28.3,9.9,0.3754
5,25,2004,12,1047.0,1101.0,913.0,114.0,1391.0,1103.0,29.2,9.8,0.3914
5,25,2004,13,1091.0,1172.0,874.0,127.0,1459.0,1105.0,31.6,9.2,0.419
5,25,2004,14,1162.0,1253.0,796.0,138.0,1595.0,1248.0,32.6,9.3,0.4499
5,26,2004,10,1137.0,1146.0,1144.0,136.0,1392.0,1327.0,26.1,23.8,0.7938
5,26,2004,11,1139.0,1109.0,1118.0,135.0,1436.0,1292.0,28.8,21.1,0.8193
5,26,2004,12,1099.0,1059.0,1156.0,115.0,1416.0,1114.0,29.6,19.4,0.7897
5,26,2004,13,1088.0,1116.0,1128.0,112.0,1449.0,1060.0,31.6,16.4,0.7489
5,26,2004,14,1027.0,1041.0,1237.0,112.0,1345.0,915.0,32.3,13.3,0.6303
5,26,2004,15,1014.0,1049.0,1200.0,109.0,1366.0,893.0,31.8,13.5,0.6249
5,26,2004,16,969.0,968.0,1276.0,112.0,1325.0,768.0,31.8,13.8,0.6394
5,28,2004,15,1026.0,1061.0,982.0,115.0,1564.0,814.0,29.6,18.9,0.7692
5,28,2004,16,1039.0,1055.0,966.0,117.0,1590.0,845.0,28.0,23.2,0.8613
5,28,2004,17,1148.0,1067.0,887.0,105.0,1790.0,956.0,23.6,41.0,1.1786
5,28,2004,18,1176.0,1114.0,843.0,114.0,1805.0,1102.0,21.5,48.1,1.2148
5,28,2004,19,1100.0,1028.0,900.0,103.0,1710.0,994.0,22.1,44.1,1.1573
5,28,2004,20,1081.0,992.0,959.0,119.0,1680.0,935.0,20.2,47.2,1.1043
5,28,2004,21,976.0,858.0,1070.0,102.0,1547.0,839.0,20.0,47.6,1.103
5,28,2004,22,979.0,857.0,1082.0,96.0,1546.0,797.0,19.8,46.8,1.0697
5,28,2004,23,1092.0,1024.0,937.0,109.0,1706.0,968.0,19.6,47.0,1.0606
5,29,2004,0,1044.0,946.0,1009.0,119.0,1594.0,886.0,19.3,46.3,1.0279
5,29,2004,1,940.0,849.0,1091.0,103.0,1509.0,764.0,18.5,48.7,1.0286
5,29,2004,2,892.0,767.0,1180.0,84.0,1466.0,657.0,18.0,51.4,1.0504
5,29,2004,4,853.0,727.0,1179.0,59.0,1417.0,621.0,17.7,51.9,1.0379
5,29,2004,5,738.0,545.0,1562.0,29.0,1266.0,450.0,17.7,49.7,0.997
5,29,2004,6,762.0,581.0,1588.0,45.0,1277.0,434.0,17.9,46.1,0.9383
5,29,2004,7,841.0,713.0,1293.0,80.0,1356.0,559.0,18.4,43.9,0.9192
5,29,2004,8,843.0,712.0,1303.0,77.0,1343.0,548.0,18.9,42.1,0.9081
5,29,2004,9,841.0,713.0,1326.0,68.0,1330.0,525.0,19.2,39.7,0.8728
5,29,2004,10,862.0,721.0,1329.0,66.0,1335.0,522.0,20.8,36.6,0.8878
5,29,2004,11,869.0,740.0,1296.0,70.0,1366.0,535.0,21.3,35.8,0.8975
5,29,2004,12,894.0,810.0,1204.0,74.0,1421.0,585.0,21.8,34.9,0.9004
5,29,2004,13,844.0,755.0,1284.0,64.0,1350.0,521.0,22.8,31.4,0.8615
5,29,2004,14,823.0,699.0,1382.0,60.0,1311.0,493.0,22.9,31.3,0.862
5,29,2004,15,843.0,719.0,1353.0,63.0,1330.0,501.0,22.9,30.7,0.8461
5,29,2004,16,865.0,767.0,1279.0,75.0,1369.0,559.0,23.8,29.2,0.8499
5,29,2004,17,873.0,792.0,1247.0,79.0,1397.0,589.0,23.2,30.2,0.8442
5,29,2004,18,899.0,803.0,1221.0,83.0,1426.0,596.0,22.4,31.3,0.8365
5,29,2004,19,921.0,856.0,1163.0,93.0,1437.0,681.0,21.7,32.2,0.825
5,29,2004,20,937.0,893.0,1106.0,112.0,1463.0,783.0,20.8,33.2,0.8061
5,29,2004,21,901.0,834.0,1177.0,103.0,1408.0,738.0,20.1,35.0,0.8149
5,29,2004,22,955.0,918.0,1056.0,93.0,1511.0,762.0,19.5,36.9,0.8258
5,29,2004,23,1065.0,1106.0,897.0,112.0,1707.0,929.0,19.0,38.2,0.8327
5,30,2004,0,1035.0,1110.0,907.0,125.0,1652.0,1044.0,18.5,39.4,0.832
5,30,2004,1,956.0,945.0,1030.0,107.0,1509.0,892.0,17.8,41.7,0.844
5,30,2004,2,869.0,835.0,1078.0,76.0,1437.0,807.0,19.2,42.0,0.9248
5,30,2004,4,815.0,774.0,1113.0,55.0,1374.0,712.0,17.0,47.7,0.9185
5,30,2004,5,781.0,661.0,1271.0,37.0,1299.0,568.0,17.2,47.2,0.9178
5,30,2004,6,781.0,645.0,1295.0,45.0,1320.0,575.0,17.3,47.6,0.9295
5,30,2004,7,828.0,690.0,1263.0,61.0,1353.0,658.0,18.6,44.2,0.9385
5,30,2004,8,803.0,635.0,1417.0,67.0,1272.0,537.0,20.2,37.8,0.8837
5,30,2004,9,811.0,653.0,1411.0,60.0,1269.0,486.0,22.0,31.9,0.8335
5,30,2004,10,844.0,696.0,1353.0,64.0,1292.0,507.0,25.5,25.9,0.8339
5,30,2004,11,833.0,697.0,1361.0,64.0,1294.0,496.0,27.5,22.8,0.8249
5,30,2004,12,832.0,719.0,1318.0,59.0,1299.0,502.0,28.7,20.7,0.8024
5,30,2004,13,771.0,626.0,1502.0,41.0,1210.0,430.0,29.1,19.6,0.7771
5,30,2004,14,783.0,637.0,1498.0,46.0,1215.0,439.0,29.8,18.4,0.7595
5,30,2004,15,815.0,723.0,1378.0,46.0,1256.0,471.0,32.0,15.0,0.7028
5,30,2004,16,912.0,819.0,1224.0,77.0,1368.0,589.0,30.3,17.0,0.7232
5,30,2004,17,894.0,774.0,1239.0,83.0,1339.0,598.0,31.7,16.2,0.745
5,30,2004,18,963.0,885.0,1102.0,90.0,1447.0,695.0,29.2,19.6,0.7817
5,30,2004,19,990.0,930.0,1045.0,95.0,1506.0,739.0,27.4,23.8,0.858
5,30,2004,20,1025.0,980.0,986.0,113.0,1591.0,891.0,25.0,26.9,0.8408
5,30,2004,21,997.0,971.0,993.0,128.0,1573.0,930.0,23.6,30.1,0.8663
5,30,2004,22,976.0,916.0,1044.0,117.0,1515.0,880.0,22.3,33.6,0.8913
5,30,2004,23,878.0,784.0,1181.0,64.0,1407.0,610.0,21.4,36.9,0.9271
5,31,2004,0,836.0,728.0,1213.0,28.0,1353.0,518.0,20.6,39.9,0.9597
5,31,2004,1,855.0,751.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812
5,31,2004,2,759.0,588.0,1323.0,8.0,1286.0,515.0,19.7,42.4,0.9636
5,31,2004,4,736.0,528.0,1451.0,32.0,1254.0,477.0,18.7,45.4,0.9694
5,31,2004,5,765.0,609.0,1304.0,57.0,1319.0,581.0,16.4,52.4,0.9709
5,31,2004,6,909.0,834.0,1031.0,60.0,1527.0,763.0,16.6,52.1,0.9785
5,31,2004,7,1108.0,1123.0,804.0,83.0,1801.0,1111.0,17.4,50.9,1.0017
5,31,2004,8,1252.0,1369.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185
5,31,2004,9,1175.0,1188.0,790.0,137.0,1901.0,1251.0,20.9,43.6,1.0683
5,31,2004,10,1111.0,1120.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773
5,31,2004,11,1044.0,1069.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188
5,31,2004,12,1018.0,1088.0,909.0,120.0,1677.0,795.0,30.3,22.8,0.9695
5,31,2004,13,1060.0,1122.0,863.0,119.0,1721.0,836.0,30.9,24.4,1.0724
5,31,2004,14,1071.0,1110.0,864.0,121.0,1733.0,847.0,30.5,26.2,1.1278
5,31,2004,15,1006.0,1054.0,921.0,111.0,1636.0,769.0,30.7,23.4,1.015
5,31,2004,16,1104.0,1171.0,827.0,128.0,1803.0,968.0,28.1,29.8,1.1132
5,31,2004,17,1196.0,1336.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267
5,31,2004,18,1243.0,1429.0,687.0,161.0,2093.0,1367.0,26.0,34.6,1.1485
5,31,2004,19,1124.0,1199.0,794.0,116.0,1858.0,1101.0,24.5,37.7,1.1454
5,31,2004,20,1020.0,1003.0,904.0,96.0,1716.0,916.0,21.7,46.9,1.2044
5,31,2004,21,1035.0,878.0,977.0,69.0,1694.0,825.0,19.3,68.8,1.519
5,31,2004,22,986.0,781.0,1063.0,58.0,1633.0,693.0,17.6,81.6,1.6296
5,31,2004,23,1017.0,834.0,986.0,59.0,1676.0,734.0,17.8,80.3,1.6212
6,1,2004,0,922.0,750.0,1085.0,45.0,1585.0,685.0,18.6,75.7,1.6074
6,1,2004,1,830.0,644.0,1235.0,23.0,1487.0,524.0,19.6,68.4,1.5443
6,1,2004,2,805.0,583.0,1339.0,26.0,1494.0,527.0,18.0,76.4,1.5608
6,1,2004,4,783.0,529.0,1437.0,24.0,1435.0,466.0,16.5,82.3,1.5318
6,1,2004,5,854.0,613.0,1272.0,41.0,1515.0,565.0,16.8,81.3,1.5452
6,1,2004,6,985.0,816.0,987.0,65.0,1677.0,799.0,17.3,78.6,1.5412
6,1,2004,7,1225.0,1067.0,760.0,94.0,1922.0,1102.0,16.9,80.9,1.5472
6,1,2004,8,1313.0,1283.0,671.0,100.0,2180.0,1299.0,17.1,79.8,1.542
6,1,2004,9,1199.0,1156.0,758.0,103.0,1958.0,1272.0,18.5,70.3,1.4826
6,1,2004,10,1182.0,1051.0,829.0,89.0,1870.0,1206.0,19.6,66.7,1.5023
6,1,2004,11,1173.0,1063.0,814.0,86.0,1905.0,1218.0,20.4,63.1,1.4969
6,1,2004,12,1259.0,1178.0,722.0,89.0,2060.0,1367.0,21.6,61.8,1.5775
6,1,2004,13,1263.0,1171.0,759.0,88.0,2029.0,1290.0,24.0,49.3,1.4509
6,1,2004,14,1156.0,1100.0,800.0,73.0,1884.0,1175.0,25.7,43.8,1.4262
6,1,2004,15,1167.0,1065.0,808.0,78.0,1886.0,1139.0,24.6,47.5,1.4487
6,1,2004,16,1278.0,1213.0,733.0,95.0,2041.0,1293.0,24.8,47.4,1.4628
6,1,2004,17,1342.0,1351.0,657.0,109.0,2201.0,1419.0,23.7,50.5,1.4636
6,1,2004,18,1353.0,1292.0,683.0,95.0,2178.0,1326.0,23.0,53.8,1.4968
6,1,2004,19,1501.0,1501.0,588.0,101.0,2486.0,1517.0,21.5,65.8,1.6688
6,1,2004,20,1355.0,1289.0,678.0,88.0,2158.0,1391.0,21.0,66.9,1.6436
6,1,2004,21,1230.0,1169.0,737.0,77.0,2020.0,1275.0,20.6,68.1,1.6329
6,1,2004,22,1148.0,1048.0,822.0,75.0,1883.0,1168.0,20.5,66.9,1.5914
6,1,2004,23,1171.0,1088.0,822.0,81.0,1889.0,1132.0,20.2,65.2,1.5251
6,2,2004,0,1021.0,949.0,927.0,57.0,1764.0,977.0,19.5,68.0,1.5269
6,2,2004,1,964.0,877.0,958.0,49.0,1692.0,942.0,19.9,66.4,1.5203
6,2,2004,2,887.0,758.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043
6,2,2004,4,830.0,662.0,1217.0,31.0,1556.0,704.0,18.9,67.8,1.4689
6,2,2004,5,792.0,611.0,1280.0,23.0,1529.0,657.0,20.0,63.7,1.4742
6,2,2004,6,813.0,639.0,1267.0,22.0,1538.0,655.0,19.8,64.7,1.4769
6,2,2004,7,890.0,703.0,1145.0,33.0,1601.0,751.0,19.7,65.3,1.4843
6,2,2004,8,984.0,854.0,964.0,43.0,1751.0,885.0,20.8,62.0,1.5002
6,2,2004,9,1043.0,920.0,925.0,53.0,1777.0,955.0,22.2,56.6,1.4973
6,2,2004,10,1054.0,936.0,915.0,54.0,1791.0,962.0,24.3,49.0,1.4724
6,2,2004,11,1063.0,930.0,925.0,62.0,1749.0,957.0,25.0,46.5,1.4492
6,2,2004,12,978.0,873.0,1003.0,53.0,1669.0,788.0,28.9,34.8,1.3603
6,2,2004,13,887.0,748.0,1141.0,34.0,1560.0,596.0,29.6,33.4,1.3581
6,2,2004,14,887.0,754.0,1164.0,30.0,1523.0,560.0,30.9,30.7,1.3493
6,2,2004,15,977.0,850.0,1035.0,37.0,1645.0,701.0,31.8,31.0,1.4286
6,2,2004,16,1043.0,934.0,929.0,47.0,1707.0,811.0,31.4,31.2,1.4127
6,2,2004,17,1010.0,902.0,966.0,44.0,1676.0,724.0,28.9,35.7,1.3985
6,2,2004,18,1094.0,996.0,876.0,53.0,1807.0,864.0,27.2,42.5,1.5135
6,2,2004,19,1223.0,1142.0,778.0,88.0,1965.0,1084.0,26.2,46.4,1.5573
6,2,2004,20,1109.0,1042.0,834.0,95.0,1888.0,998.0,24.5,51.0,1.5454
6,2,2004,21,1026.0,927.0,915.0,82.0,1781.0,878.0,22.8,56.1,1.5353
6,2,2004,22,1036.0,928.0,914.0,59.0,1787.0,909.0,21.9,60.9,1.5799
6,2,2004,23,963.0,853.0,995.0,43.0,1732.0,789.0,21.7,61.0,1.5617
6,3,2004,0,996.0,868.0,957.0,51.0,1741.0,857.0,20.8,64.8,1.568
6,3,2004,1,999.0,853.0,951.0,49.0,1756.0,885.0,20.3,70.9,1.6699
6,3,2004,2,893.0,741.0,1056.0,36.0,1664.0,743.0,18.9,79.0,1.704
6,3,2004,4,753.0,562.0,1420.0,24.0,1414.0,454.0,18.6,64.5,1.3655
6,3,2004,5,825.0,663.0,1203.0,58.0,1504.0,610.0,17.6,67.4,1.346
6,3,2004,6,1012.0,982.0,882.0,73.0,1796.0,1024.0,17.6,67.6,1.3479
6,3,2004,7,1221.0,1293.0,688.0,74.0,2144.0,1316.0,19.0,61.7,1.3393
6,3,2004,8,1215.0,1303.0,694.0,97.0,2180.0,1358.0,20.0,57.4,1.3268
6,3,2004,9,1234.0,1318.0,714.0,108.0,2108.0,2202.0,22.6,45.9,1.2418
6,3,2004,10,1138.0,1152.0,798.0,93.0,1877.0,1947.0,27.3,34.3,1.2284
6,5,2004,4,852.0,739.0,1095.0,63.0,1525.0,837.0,19.6,54.8,1.236
6,5,2004,5,858.0,757.0,1066.0,71.0,1542.0,904.0,19.3,57.3,1.265
6,5,2004,6,963.0,894.0,942.0,91.0,1702.0,1065.0,19.7,58.4,1.3254
6,5,2004,7,966.0,874.0,969.0,95.0,1682.0,999.0,19.8,59.4,1.3554
6,5,2004,8,983.0,901.0,954.0,96.0,1691.0,986.0,20.9,54.8,1.3387
6,5,2004,9,990.0,881.0,985.0,81.0,1685.0,874.0,22.4,47.9,1.2817
6,5,2004,10,891.0,780.0,1110.0,68.0,1543.0,689.0,24.1,41.3,1.2202
6,5,2004,11,883.0,778.0,1130.0,57.0,1545.0,608.0,25.9,36.9,1.2133
6,5,2004,12,914.0,900.0,1010.0,68.0,1596.0,706.0,30.7,26.0,1.1287
6,5,2004,13,896.0,917.0,1017.0,72.0,1577.0,704.0,30.3,25.2,1.0652
6,5,2004,14,841.0,811.0,1135.0,62.0,1463.0,609.0,30.1,25.4,1.0641
6,5,2004,15,926.0,868.0,1048.0,75.0,1599.0,687.0,27.6,35.1,1.2764
6,5,2004,16,1133.0,984.0,838.0,92.0,1897.0,976.0,26.6,47.6,1.6315
6,5,2004,17,1042.0,939.0,917.0,89.0,1744.0,860.0,30.4,31.3,1.3331
6,5,2004,18,1124.0,1118.0,793.0,105.0,1915.0,1021.0,27.8,35.0,1.282
6,5,2004,19,1157.0,1183.0,738.0,111.0,1970.0,1079.0,26.6,37.9,1.2994
6,5,2004,20,989.0,906.0,954.0,102.0,1681.0,826.0,23.4,44.4,1.2646
6,5,2004,21,841.0,699.0,1123.0,30.0,1508.0,558.0,23.0,51.1,1.4175
6,5,2004,22,916.0,791.0,1007.0,43.0,1588.0,679.0,22.1,53.5,1.4087
6,5,2004,23,1008.0,900.0,907.0,67.0,1681.0,850.0,21.6,53.6,1.3674
6,6,2004,0,895.0,792.0,975.0,58.0,1574.0,733.0,21.9,52.7,1.365
6,6,2004,1,810.0,702.0,1093.0,24.0,1529.0,612.0,21.3,54.9,1.3707
6,6,2004,2,968.0,840.0,891.0,58.0,1727.0,788.0,17.5,79.1,1.5709
6,6,2004,4,892.0,773.0,926.0,62.0,1660.0,724.0,17.1,81.8,1.5816
6,6,2004,5,806.0,615.0,1172.0,34.0,1525.0,543.0,16.6,80.2,1.5002
6,6,2004,6,827.0,659.0,1115.0,46.0,1552.0,616.0,16.8,77.4,1.4739
6,6,2004,7,881.0,776.0,1037.0,62.0,1623.0,677.0,18.3,66.5,1.381
6,6,2004,8,877.0,808.0,1011.0,70.0,1614.0,723.0,20.4,55.8,1.3196
6,6,2004,9,784.0,638.0,1314.0,54.0,1412.0,529.0,21.6,45.3,1.1533
6,6,2004,10,806.0,675.0,1270.0,61.0,1414.0,528.0,23.1,39.4,1.0983
6,6,2004,11,775.0,653.0,1349.0,53.0,1365.0,491.0,25.4,31.6,1.0058
6,6,2004,12,773.0,676.0,1331.0,49.0,1374.0,489.0,26.6,29.0,0.9928
6,6,2004,13,734.0,603.0,1471.0,48.0,1303.0,450.0,25.9,28.8,0.9475
6,6,2004,14,757.0,635.0,1445.0,45.0,1345.0,451.0,27.0,28.0,0.981
6,6,2004,15,817.0,688.0,1299.0,60.0,1435.0,512.0,23.6,38.1,1.0917
6,6,2004,16,815.0,720.0,1225.0,59.0,1418.0,525.0,25.9,32.0,1.0529
6,6,2004,17,844.0,757.0,1186.0,67.0,1445.0,556.0,26.3,31.5,1.0643
6,6,2004,18,880.0,807.0,1123.0,72.0,1510.0,599.0,23.9,36.8,1.0774
6,6,2004,19,906.0,838.0,1084.0,88.0,1547.0,694.0,23.7,36.8,1.0609
6,6,2004,20,904.0,882.0,1048.0,94.0,1549.0,744.0,22.5,37.8,1.0157
6,6,2004,21,877.0,858.0,1080.0,89.0,1535.0,724.0,21.8,39.2,1.0115
6,6,2004,22,918.0,879.0,1030.0,96.0,1569.0,804.0,20.9,42.6,1.04
6,6,2004,23,930.0,914.0,991.0,98.0,1631.0,862.0,20.0,45.6,1.0555
6,7,2004,0,870.0,858.0,1061.0,95.0,1557.0,811.0,19.3,47.9,1.059
6,7,2004,1,793.0,703.0,1222.0,64.0,1439.0,627.0,18.7,49.0,1.0462
6,7,2004,2,760.0,626.0,1263.0,38.0,1386.0,575.0,17.8,54.1,1.0938
6,7,2004,4,726.0,591.0,1263.0,34.0,1386.0,579.0,17.2,57.9,1.127
6,7,2004,5,732.0,613.0,1273.0,40.0,1413.0,605.0,18.2,54.1,1.1155
6,7,2004,6,933.0,962.0,867.0,76.0,1705.0,974.0,17.3,57.6,1.1289
6,7,2004,7,1061.0,1162.0,777.0,90.0,1898.0,1132.0,19.9,49.4,1.1354
6,7,2004,8,1201.0,1428.0,664.0,118.0,2249.0,1378.0,21.7,44.2,1.1321
6,7,2004,9,1065.0,1151.0,801.0,118.0,1894.0,1160.0,23.5,40.0,1.1386
6,7,2004,10,1075.0,1222.0,774.0,122.0,1943.0,1213.0,28.4,29.7,1.1345
6,7,2004,11,998.0,1119.0,832.0,120.0,1780.0,1057.0,31.6,24.1,1.0994
6,7,2004,12,922.0,1042.0,887.0,132.0,1744.0,832.0,31.3,24.1,1.0816
6,7,2004,13,1023.0,1147.0,829.0,115.0,1842.0,983.0,34.4,20.4,1.0857
6,7,2004,14,1039.0,1180.0,833.0,127.0,1815.0,1047.0,33.7,21.3,1.0988
6,7,2004,15,1054.0,1195.0,815.0,126.0,1848.0,1078.0,35.9,18.9,1.0999
6,7,2004,16,1022.0,1155.0,871.0,113.0,1840.0,979.0,34.3,19.4,1.0279
6,7,2004,17,1082.0,1266.0,788.0,124.0,1910.0,1139.0,33.5,19.9,1.0112
6,7,2004,18,1056.0,1268.0,786.0,108.0,1896.0,1111.0,30.5,24.2,1.0386
